                       x                       y                  E(x,y)
  2.0202020202020204E-01  8.2828282828282840E-01  1.1665304651545777E-04
  2.1212121212121213E-01  8.2828282828282840E-01  1.4503854137562595E-04
  2.2222222222222224E-01  8.2828282828282840E-01  1.7412794804719234E-04
  2.3232323232323235E-01  8.2828282828282840E-01  2.0372808840365324E-04
  2.4242424242424243E-01  8.2828282828282840E-01  2.3365176192254454E-04
  2.5252525252525254E-01  8.2828282828282840E-01  2.6371128363450344E-04
  2.6262626262626265E-01  8.2828282828282840E-01  2.9372543964247005E-04
  2.7272727272727276E-01  8.2828282828282840E-01  3.2351621656996783E-04
  2.8282828282828287E-01  8.2828282828282840E-01  3.5291114887969749E-04
  2.9292929292929293E-01  8.2828282828282840E-01  3.8174089824201846E-04
  3.0303030303030304E-01  8.2828282828282840E-01  4.0984467257048821E-04
  3.1313131313131315E-01  8.2828282828282840E-01  4.3706706587007266E-04
  3.2323232323232326E-01  8.2828282828282840E-01  4.6325699928998393E-04
  3.3333333333333337E-01  8.2828282828282840E-01  4.8827325114220122E-04
  3.4343434343434348E-01  8.2828282828282840E-01  5.1198214820723513E-04
  3.5353535353535359E-01  8.2828282828282840E-01  5.3425520593599956E-04
  3.6363636363636365E-01  8.2828282828282840E-01  5.5497528911264710E-04
  3.7373737373737376E-01  8.2828282828282840E-01  5.7403151217147051E-04
  3.8383838383838387E-01  8.2828282828282840E-01  5.9132422238767713E-04
  3.9393939393939398E-01  8.2828282828282840E-01  6.0676169301658350E-04
  4.0404040404040409E-01  8.2828282828282840E-01  6.2026116265198020E-04
  4.1414141414141420E-01  8.2828282828282840E-01  6.3175117938893465E-04
  4.2424242424242425E-01  8.2828282828282840E-01  6.4117015542832477E-04
  4.3434343434343436E-01  8.2828282828282840E-01  6.4846669815731928E-04
  4.4444444444444448E-01  8.2828282828282840E-01  6.5359698182261301E-04
  4.5454545454545459E-01  8.2828282828282840E-01  6.5653294215942614E-04
  4.6464646464646470E-01  8.2828282828282840E-01  6.5725345198031743E-04
  4.7474747474747481E-01  8.2828282828282840E-01  6.5574920120955007E-04
  4.8484848484848486E-01  8.2828282828282840E-01  6.5201938021647115E-04
  4.9494949494949497E-01  8.2828282828282840E-01  6.4607783635330085E-04
  5.0505050505050508E-01  8.2828282828282840E-01  6.3794696921365781E-04
  5.1515151515151525E-01  8.2828282828282840E-01  6.2765817250537285E-04
  5.2525252525252530E-01  8.2828282828282840E-01  6.1525436603912563E-04
  5.3535353535353536E-01  8.2828282828282840E-01  6.0078971061575386E-04
  5.4545454545454553E-01  8.2828282828282840E-01  5.8432840552531836E-04
  5.5555555555555558E-01  8.2828282828282840E-01  5.6594166412347858E-04
  5.6565656565656575E-01  8.2828282828282840E-01  5.4571125627352242E-04
  5.7575757575757580E-01  8.2828282828282840E-01  5.2373156714580779E-04
  5.8585858585858586E-01  8.2828282828282840E-01  5.0010162775504226E-04
  5.9595959595959602E-01  8.2828282828282840E-01  4.7493001324266882E-04
  6.0606060606060608E-01  8.2828282828282840E-01  4.4833331156580135E-04
  6.1616161616161624E-01  8.2828282828282840E-01  4.2043828346169528E-04
  6.2626262626262630E-01  8.2828282828282840E-01  3.9137653174245690E-04
  6.3636363636363646E-01  8.2828282828282840E-01  3.6128397925212107E-04
  6.4646464646464652E-01  8.2828282828282840E-01  3.3030981185618643E-04
  6.5656565656565657E-01  8.2828282828282840E-01  2.9860325597043418E-04
  6.6666666666666674E-01  8.2828282828282840E-01  2.6632063384011907E-04
  6.7676767676767680E-01  8.2828282828282840E-01  2.3362313274900940E-04
  6.8686868686868696E-01  8.2828282828282840E-01  2.0067650740046531E-04
  6.9696969696969702E-01  8.2828282828282840E-01  1.6765210998306550E-04
  7.0707070707070718E-01  8.2828282828282840E-01  1.3471802994323919E-04
  7.1717171717171724E-01  8.2828282828282840E-01  1.0205411282690519E-04
  7.2727272727272729E-01  8.2828282828282840E-01  6.9835598092616989E-05
  7.3737373737373746E-01  8.2828282828282840E-01  3.8242128324300693E-05
  7.4747474747474751E-01  8.2828282828282840E-01  7.4544714941557597E-06
  7.5757575757575768E-01  8.2828282828282840E-01  2.2348120300669867E-05
  7.6767676767676774E-01  8.2828282828282840E-01  5.0981395089053086E-05
  7.7777777777777779E-01  8.2828282828282840E-01  7.8268669979844515E-05
  7.8787878787878796E-01  8.2828282828282840E-01  1.0402570033564521E-04
  7.9797979797979801E-01  8.2828282828282840E-01  1.2807862265452817E-04
  8.0808080808080818E-01  8.2828282828282840E-01  1.5024671464223177E-04
  8.1818181818181823E-01  8.2828282828282840E-01  1.7035582189393688E-04
  8.2828282828282840E-01  8.2828282828282840E-01  1.8823594208366613E-04
  8.3838383838383845E-01  8.2828282828282840E-01  2.0371492838871315E-04
  8.4848484848484851E-01  8.2828282828282840E-01  2.1662701415138549E-04
  8.5858585858585867E-01  8.2828282828282840E-01  2.2680791961518003E-04
  8.6868686868686873E-01  8.2828282828282840E-01  2.3410088780998888E-04
  8.7878787878787890E-01  8.2828282828282840E-01  2.3834699790802340E-04
  8.8888888888888895E-01  8.2828282828282840E-01  2.3939325976560051E-04
  8.9898989898989912E-01  8.2828282828282840E-01  2.3709465306232113E-04
  9.0909090909090917E-01  8.2828282828282840E-01  2.3130409854028397E-04
  9.1919191919191923E-01  8.2828282828282840E-01  2.2188184452093056E-04
  9.2929292929292939E-01  8.2828282828282840E-01  2.0868921822930382E-04
  9.3939393939393945E-01  8.2828282828282840E-01  1.9159532388080038E-04
  9.4949494949494961E-01  8.2828282828282840E-01  1.7047004578840802E-04
  9.5959595959595967E-01  8.2828282828282840E-01  1.4518380019838499E-04
  9.6969696969696972E-01  8.2828282828282840E-01  1.1561468772715311E-04
  9.7979797979797989E-01  8.2828282828282840E-01  8.1640690163647760E-05
  9.8989898989898994E-01  8.2828282828282840E-01  4.3143096654357759E-05
  1.0000000000000000E+00  8.2828282828282840E-01  1.5015885263025790E-27
  0.0000000000000000E+00  8.3838383838383845E-01  0.0000000000000000E+00
  1.0101010101010102E-02  8.3838383838383845E-01  2.3517083364108431E-05
  2.0202020202020204E-02  8.3838383838383845E-01  4.2630545828198391E-05
  3.0303030303030304E-02  8.3838383838383845E-01  5.7526989831780699E-05
  4.0404040404040407E-02  8.3838383838383845E-01  6.8394116061209128E-05
  5.0505050505050511E-02  8.3838383838383845E-01  7.5420988101722425E-05
  6.0606060606060608E-02  8.3838383838383845E-01  7.8795646075927180E-05
  7.0707070707070718E-02  8.3838383838383845E-01  7.8709466649105867E-05
  8.0808080808080815E-02  8.3838383838383845E-01  7.5354983636797418E-05
  9.0909090909090912E-02  8.3838383838383845E-01  6.8924981935020944E-05
  1.0101010101010102E-01  8.3838383838383845E-01  5.9613978269305861E-05
  1.1111111111111112E-01  8.3838383838383845E-01  4.7617183327489679E-05
  1.2121212121212122E-01  8.3838383838383845E-01  3.3131884977506484E-05
  1.3131313131313133E-01  8.3838383838383845E-01  1.6355548359041333E-05
  1.4141414141414144E-01  8.3838383838383845E-01  2.5149588509530938E-06
  1.5151515151515152E-01  8.3838383838383845E-01  2.3280775303314554E-05
  1.6161616161616163E-01  8.3838383838383845E-01  4.5743673576149209E-05
  1.7171717171717174E-01  8.3838383838383845E-01  6.9706059731907923E-05
  1.8181818181818182E-01  8.3838383838383845E-01  9.4971414479067898E-05
  1.9191919191919193E-01  8.3838383838383845E-01  1.2134310533683403E-04
  2.0202020202020204E-01  8.3838383838383845E-01  1.4862740588016961E-04
  2.1212121212121213E-01  8.3838383838383845E-01  1.7663159054912190E-04
  2.2222222222222224E-01  8.3838383838383845E-01  2.0516583715880313E-04
  2.3232323232323235E-01  8.3838383838383845E-01  2.3404350767505241E-04
  2.4242424242424243E-01  8.3838383838383845E-01  2.6307953103754482E-04
  2.5252525252525254E-01  8.3838383838383845E-01  2.9209594467356493E-04
  2.6262626262626265E-01  8.3838383838383845E-01  3.2091504836291964E-04
  2.7272727272727276E-01  8.3838383838383845E-01  3.4936741194330304E-04
  2.8282828282828287E-01  8.3838383838383845E-01  3.7728620584542117E-04
  2.9292929292929293E-01  8.3838383838383845E-01  4.0451185915138770E-04
  3.0303030303030304E-01  8.3838383838383845E-01  4.3089084150725783E-04
  3.1313131313131315E-01  8.3838383838383845E-01  4.5627471567288993E-04
  3.2323232323232326E-01  8.3838383838383845E-01  4.8052329432310490E-04
  3.3333333333333337E-01  8.3838383838383845E-01  5.0350451210618894E-04
  3.4343434343434348E-01  8.3838383838383845E-01  5.2509238815626907E-04
  3.5353535353535359E-01  8.3838383838383845E-01  5.4516934777346310E-04
  3.6363636363636365E-01  8.3838383838383845E-01  5.6362727948348120E-04
  3.7373737373737376E-01  8.3838383838383845E-01  5.8036769127827218E-04
  3.8383838383838387E-01  8.3838383838383845E-01  5.9529785183768064E-04
  3.9393939393939398E-01  8.3838383838383845E-01  6.0833768497425389E-04
  4.0404040404040409E-01  8.3838383838383845E-01  6.1941570108033019E-04
  4.1414141414141420E-01  8.3838383838383845E-01  6.2847046573100477E-04
  4.2424242424242425E-01  8.3838383838383845E-01  6.3545024645107826E-04
  4.3434343434343436E-01  8.3838383838383845E-01  6.4031168313323159E-04
  4.4444444444444448E-01  8.3838383838383845E-01  6.4302712399788727E-04
  4.5454545454545459E-01  8.3838383838383845E-01  6.4357424935232790E-04
  4.6464646464646470E-01  8.3838383838383845E-01  6.4194163415809988E-04
  4.7474747474747481E-01  8.3838383838383845E-01  6.3812931493497998E-04
  4.8484848484848486E-01  8.3838383838383845E-01  6.3215105861308255E-04
  4.9494949494949497E-01  8.3838383838383845E-01  6.2402550976920846E-04
  5.0505050505050508E-01  8.3838383838383845E-01  6.1378178774775004E-04
  5.1515151515151525E-01  8.3838383838383845E-01  6.0146326485011027E-04
  5.2525252525252530E-01  8.3838383838383845E-01  5.8712372620955944E-04
  5.3535353535353536E-01  8.3838383838383845E-01  5.7081968358537512E-04
  5.4545454545454553E-01  8.3838383838383845E-01  5.5262229916999651E-04
  5.5555555555555558E-01  8.3838383838383845E-01  5.3261336112134000E-04
  5.6565656565656575E-01  8.3838383838383845E-01  5.1088142929614445E-04
  5.7575757575757580E-01  8.3838383838383845E-01  4.8752212549718030E-04
  5.8585858585858586E-01  8.3838383838383845E-01  4.6264087311857565E-04
  5.9595959595959602E-01  8.3838383838383845E-01  4.3635342179151253E-04
  6.0606060606060608E-01  8.3838383838383845E-01  4.0877920568258507E-04
  6.1616161616161624E-01  8.3838383838383845E-01  3.8004723268517424E-04
  6.2626262626262630E-01  8.3838383838383845E-01  3.5028976727351864E-04
  6.3636363636363646E-01  8.3838383838383845E-01  3.1965064834622972E-04
  6.4646464646464652E-01  8.3838383838383845E-01  2.8827674870229489E-04
  6.5656565656565657E-01  8.3838383838383845E-01  2.5631544154923209E-04
  6.6666666666666674E-01  8.3838383838383845E-01  2.2392772639791351E-04
  6.7676767676767680E-01  8.3838383838383845E-01  1.9127240860222853E-04
  6.8686868686868696E-01  8.3838383838383845E-01  1.5851392778632725E-04
  6.9696969696969702E-01  8.3838383838383845E-01  1.2581842212163380E-04
  7.0707070707070718E-01  8.3838383838383845E-01  9.3357068426305577E-05
  7.1717171717171724E-01  8.3838383838383845E-01  6.1302794877737284E-05
  7.2727272727272729E-01  8.3838383838383845E-01  2.9825684878265337E-05
  7.3737373737373746E-01  8.3838383838383845E-01  8.9654365340055942E-07
  7.4747474747474751E-01  8.3838383838383845E-01  3.0691285543179557E-05
  7.5757575757575768E-01  8.3838383838383845E-01  5.9381508089563830E-05
  7.6767676767676774E-01  8.3838383838383845E-01  8.6794558888969239E-05
  7.7777777777777779E-01  8.3838383838383845E-01  1.1275720297520411E-04
  7.8787878787878796E-01  8.3838383838383845E-01  1.3709584320072235E-04
  7.9797979797979801E-01  8.3838383838383845E-01  1.5964077633447328E-04
  8.0808080808080818E-01  8.3838383838383845E-01  1.8022488300691668E-04
  8.1818181818181823E-01  8.3838383838383845E-01  1.9868327759459215E-04
  8.2828282828282840E-01  8.3838383838383845E-01  2.1485128860500478E-04
  8.3838383838383845E-01  8.3838383838383845E-01  2.2856967054350660E-04
  8.4848484848484851E-01  8.3838383838383845E-01  2.3968726853299178E-04
  8.5858585858585867E-01  8.3838383838383845E-01  2.4804682930666200E-04
  8.6868686868686873E-01  8.3838383838383845E-01  2.5350090438428457E-04
  8.7878787878787890E-01  8.3838383838383845E-01  2.5590816217102086E-04
  8.8888888888888895E-01  8.3838383838383845E-01  2.5512698394426244E-04
  8.9898989898989912E-01  8.3838383838383845E-01  2.5102101774645094E-04
  9.0909090909090917E-01  8.3838383838383845E-01  2.4345809191985018E-04
  9.1919191919191923E-01  8.3838383838383845E-01  2.3231217850904506E-04
  9.2929292929292939E-01  8.3838383838383845E-01  2.1745959183100402E-04
  9.3939393939393945E-01  8.3838383838383845E-01  1.9877899411808157E-04
  9.4949494949494961E-01  8.3838383838383845E-01  1.7615280568400625E-04
  9.5959595959595967E-01  8.3838383838383845E-01  1.4947111619426393E-04
  9.6969696969696972E-01  8.3838383838383845E-01  1.1862376839344571E-04
  9.7979797979797989E-01  8.3838383838383845E-01  8.3498206889533546E-05
  9.8989898989898994E-01  8.3838383838383845E-01  4.3990690226241977E-05
  1.0000000000000000E+00  8.3838383838383845E-01  1.6761459735346535E-27
  0.0000000000000000E+00  8.4848484848484851E-01  0.0000000000000000E+00
  1.0101010101010102E-02  8.4848484848484851E-01  2.0240630996272115E-05
  2.0202020202020204E-02  8.4848484848484851E-01  3.6268704855242660E-05
  3.0303030303030304E-02  8.4848484848484851E-01  4.8273075885101185E-05
  4.0404040404040407E-02  8.4848484848484851E-01  5.6443115483131360E-05
  5.0505050505050511E-02  8.4848484848484851E-01  6.0966950262871922E-05
  6.0606060606060608E-02  8.4848484848484851E-01  6.2035968683740099E-05
  7.0707070707070718E-02  8.4848484848484851E-01  5.9842464383085961E-05
  8.0808080808080815E-02  8.4848484848484851E-01  5.4578108960839163E-05
  9.0909090909090912E-02  8.4848484848484851E-01  4.6436144603608297E-05
  1.0101010101010102E-01  8.4848484848484851E-01  3.5611525564609053E-05
  1.1111111111111112E-01  8.4848484848484851E-01  2.2299727630406117E-05
  1.2121212121212122E-01  8.4848484848484851E-01  6.6960854384130192E-06
  1.3131313131313133E-01  8.4848484848484851E-01  1.1003695503902410E-05
  1.4141414141414144E-01  8.4848484848484851E-01  3.0602984472283475E-05
  1.5151515151515152E-01  8.4848484848484851E-01  5.1905371217718821E-05
  1.6161616161616163E-01  8.4848484848484851E-01  7.4715548003665211E-05
  1.7171717171717174E-01  8.4848484848484851E-01  9.8839922379239306E-05
  1.8181818181818182E-01  8.4848484848484851E-01  1.2408319343418624E-04
  1.9191919191919193E-01  8.4848484848484851E-01  1.5025453694810092E-04
  2.0202020202020204E-01  8.4848484848484851E-01  1.7716403347186853E-04
  2.1212121212121213E-01  8.4848484848484851E-01  2.0462411432564252E-04
  2.2222222222222224E-01  8.4848484848484851E-01  2.3245026925814398E-04
  2.3232323232323235E-01  8.4848484848484851E-01  2.6046059203812985E-04
  2.4242424242424243E-01  8.4848484848484851E-01  2.8847944302868889E-04
  2.5252525252525254E-01  8.4848484848484851E-01  3.1633105217902395E-04
  2.6262626262626265E-01  8.4848484848484851E-01  3.4384902859153416E-04
  2.7272727272727276E-01  8.4848484848484851E-01  3.7086845467158380E-04
  2.8282828282828287E-01  8.4848484848484851E-01  3.9723236562357218E-04
  2.9292929292929293E-01  8.4848484848484851E-01  4.2278902954544261E-04
  3.0303030303030304E-01  8.4848484848484851E-01  4.4739139788093610E-04
  3.1313131313131315E-01  8.4848484848484851E-01  4.7090270870051455E-04
  3.2323232323232326E-01  8.4848484848484851E-01  4.9319192930468098E-04
  3.3333333333333337E-01  8.4848484848484851E-01  5.1413323548548349E-04
  3.4343434343434348E-01  8.4848484848484851E-01  5.3361222745044101E-04
  3.5353535353535359E-01  8.4848484848484851E-01  5.5152250916798407E-04
  3.6363636363636365E-01  8.4848484848484851E-01  5.6776406702231815E-04
  3.7373737373737376E-01  8.4848484848484851E-01  5.8224698781347665E-04
  3.8383838383838387E-01  8.4848484848484851E-01  5.9489176833790302E-04
  3.9393939393939398E-01  8.4848484848484851E-01  6.0562675101014324E-04
  4.0404040404040409E-01  8.4848484848484851E-01  6.1439071618054621E-04
  4.1414141414141420E-01  8.4848484848484851E-01  6.2113158561532330E-04
  4.2424242424242425E-01  8.4848484848484851E-01  6.2580754010900692E-04
  4.3434343434343436E-01  8.4848484848484851E-01  6.2838860193158033E-04
  4.4444444444444448E-01  8.4848484848484851E-01  6.2885140147141290E-04
  4.5454545454545459E-01  8.4848484848484851E-01  6.2718494529954538E-04
  4.6464646464646470E-01  8.4848484848484851E-01  6.2338871507733697E-04
  4.7474747474747481E-01  8.4848484848484851E-01  6.1747343587237118E-04
  4.8484848484848486E-01  8.4848484848484851E-01  6.0945447816610713E-04
  4.9494949494949497E-01  8.4848484848484851E-01  5.9936316370167093E-04
  5.0505050505050508E-01  8.4848484848484851E-01  5.8723975624758585E-04
  5.1515151515151525E-01  8.4848484848484851E-01  5.7313259048024864E-04
  5.2525252525252530E-01  8.4848484848484851E-01  5.5709713363765660E-04
  5.3535353535353536E-01  8.4848484848484851E-01  5.3920370099744264E-04
  5.4545454545454553E-01  8.4848484848484851E-01  5.1953017884244675E-04
  5.5555555555555558E-01  8.4848484848484851E-01  4.9815904358850192E-04
  5.6565656565656575E-01  8.4848484848484851E-01  4.7518518819960286E-04
  5.7575757575757580E-01  8.4848484848484851E-01  4.5071037959641468E-04
  5.8585858585858586E-01  8.4848484848484851E-01  4.2484591160913597E-04
  5.9595959595959602E-01  8.4848484848484851E-01  3.9770640599232462E-04
  6.0606060606060608E-01  8.4848484848484851E-01  3.6941646074632788E-04
  6.1616161616161624E-01  8.4848484848484851E-01  3.4010656866928388E-04
  6.2626262626262630E-01  8.4848484848484851E-01  3.0991292883406470E-04
  6.3636363636363646E-01  8.4848484848484851E-01  2.7897836475798091E-04
  6.4646464646464652E-01  8.4848484848484851E-01  2.4744612844406773E-04
  6.5656565656565657E-01  8.4848484848484851E-01  2.1547181787591419E-04
  6.6666666666666674E-01  8.4848484848484851E-01  1.8320863569005056E-04
  6.7676767676767680E-01  8.4848484848484851E-01  1.5081547902689611E-04
  6.8686868686868696E-01  8.4848484848484851E-01  1.1845362460921995E-04
  6.9696969696969702E-01  8.4848484848484851E-01  8.6288793183933639E-05
  7.0707070707070718E-01  8.4848484848484851E-01  5.4486701714054471E-05
  7.1717171717171724E-01  8.4848484848484851E-01  2.3213216722915502E-05
  7.2727272727272729E-01  8.4848484848484851E-01  7.3610085374714520E-06
  7.3737373737373746E-01  8.4848484848484851E-01  3.7068338485020169E-05
  7.4747474747474751E-01  8.4848484848484851E-01  6.5739109459122811E-05
  7.5757575757575768E-01  8.4848484848484851E-01  9.3207494021882678E-05
  7.6767676767676774E-01  8.4848484848484851E-01  1.1930373240934910E-04
  7.7777777777777779E-01  8.4848484848484851E-01  1.4386321978310604E-04
  7.8787878787878796E-01  8.4848484848484851E-01  1.6672356680328174E-04
  7.9797979797979801E-01  8.4848484848484851E-01  1.8772242309918584E-04
  8.0808080808080818E-01  8.4848484848484851E-01  2.0670118772178267E-04
  8.1818181818181823E-01  8.4848484848484851E-01  2.2350393488390453E-04
  8.2828282828282840E-01  8.4848484848484851E-01  2.3798039837136969E-04
  8.3838383838383845E-01  8.4848484848484851E-01  2.4998107896358548E-04
  8.4848484848484851E-01  8.4848484848484851E-01  2.5935887506770325E-04
  8.5858585858585867E-01  8.4848484848484851E-01  2.6597760210114084E-04
  8.6868686868686873E-01  8.4848484848484851E-01  2.6969778246579154E-04
  8.7878787878787890E-01  8.4848484848484851E-01  2.7038843038586766E-04
  8.8888888888888895E-01  8.4848484848484851E-01  2.6792082485475362E-04
  8.9898989898989912E-01  8.4848484848484851E-01  2.6217283642088245E-04
  9.0909090909090917E-01  8.4848484848484851E-01  2.5302571856550152E-04
  9.1919191919191923E-01  8.4848484848484851E-01  2.4036288822147935E-04
  9.2929292929292939E-01  8.4848484848484851E-01  2.2407508913620928E-04
  9.3939393939393945E-01  8.4848484848484851E-01  2.0405493368853687E-04
  9.4949494949494961E-01  8.4848484848484851E-01  1.8020162859239957E-04
  9.5959595959595967E-01  8.4848484848484851E-01  1.5241151989136133E-04
  9.6969696969696972E-01  8.4848484848484851E-01  1.2058884490696918E-04
  9.7979797979797989E-01  8.4848484848484851E-01  8.4641982926691325E-05
  9.8989898989898994E-01  8.4848484848484851E-01  4.4477009078537456E-05
  1.0000000000000000E+00  8.4848484848484851E-01  1.8442191540122028E-27
  0.0000000000000000E+00  8.5858585858585867E-01  0.0000000000000000E+00
  1.0101010101010102E-02  8.5858585858585867E-01  1.7082898781492109E-05
  2.0202020202020204E-02  8.5858585858585867E-01  3.0161396952566745E-05
  3.0303030303030304E-02  8.5858585858585867E-01  3.9423910772536712E-05
  4.0404040404040407E-02  8.5858585858585867E-01  4.5058148001426010E-05
  5.0505050505050511E-02  8.5858585858585867E-01  4.7254140226108230E-05
  6.0606060606060608E-02  8.5858585858585867E-01  4.6202734888754928E-05
  7.0707070707070718E-02  8.5858585858585867E-01  4.2093791836926837E-05
  8.0808080808080815E-02  8.5858585858585867E-01  3.5118278719394080E-05
  9.0909090909090912E-02  8.5858585858585867E-01  2.5470028508747353E-05
  1.0101010101010102E-01  8.5858585858585867E-01  1.3341602793113967E-05
  1.1111111111111112E-01  8.5858585858585867E-01  1.0747334173906485E-06
  1.2121212121212122E-01  8.5858585858585867E-01  1.7584992743653836E-05
  1.3131313131313133E-01  8.5858585858585867E-01  3.5995327765849303E-05
  1.4141414141414144E-01  8.5858585858585867E-01  5.6112747749847983E-05
  1.5151515151515152E-01  8.5858585858585867E-01  7.7744639420412350E-05
  1.6161616161616163E-01  8.5858585858585867E-01  1.0070031075620923E-04
  1.7171717171717174E-01  8.5858585858585867E-01  1.2478749554943033E-04
  1.8181818181818182E-01  8.5858585858585867E-01  1.4981845816141673E-04
  1.9191919191919193E-01  8.5858585858585867E-01  1.7560688618510856E-04
  2.0202020202020204E-01  8.5858585858585867E-01  2.0196754795797337E-04
  2.1212121212121213E-01  8.5858585858585867E-01  2.2871923068787332E-04
  2.2222222222222224E-01  8.5858585858585867E-01  2.5568359484702850E-04
  2.3232323232323235E-01  8.5858585858585867E-01  2.8268717823239222E-04
  2.4242424242424243E-01  8.5858585858585867E-01  3.0955757597011472E-04
  2.5252525252525254E-01  8.5858585858585867E-01  3.3613078281357733E-04
  2.6262626262626265E-01  8.5858585858585867E-01  3.6224554368436839E-04
  2.7272727272727276E-01  8.5858585858585867E-01  3.8774644911657066E-04
  2.8282828282828287E-01  8.5858585858585867E-01  4.1248352125333238E-04
  2.9292929292929293E-01  8.5858585858585867E-01  4.3631427839358887E-04
  3.0303030303030304E-01  8.5858585858585867E-01  4.5910290812543588E-04
  3.1313131313131315E-01  8.5858585858585867E-01  4.8071847442366766E-04
  3.2323232323232326E-01  8.5858585858585867E-01  5.0103948379289615E-04
  3.3333333333333337E-01  8.5858585858585867E-01  5.1995289926805950E-04
  3.4343434343434348E-01  8.5858585858585867E-01  5.3735144397489367E-04
  3.5353535353535359E-01  8.5858585858585867E-01  5.5313821732842858E-04
  3.6363636363636365E-01  8.5858585858585867E-01  5.6722352749278811E-04
  3.7373737373737376E-01  8.5858585858585867E-01  5.7952841117116011E-04
  3.8383838383838387E-01  8.5858585858585867E-01  5.8998187403248284E-04
  3.9393939393939398E-01  8.5858585858585867E-01  5.9852225004744031E-04
  4.0404040404040409E-01  8.5858585858585867E-01  6.0509798877465219E-04
  4.1414141414141420E-01  8.5858585858585867E-01  6.0966675207910280E-04
  4.2424242424242425E-01  8.5858585858585867E-01  6.1219732595562250E-04
  4.3434343434343436E-01  8.5858585858585867E-01  6.1266615214172076E-04
  4.4444444444444448E-01  8.5858585858585867E-01  6.1106128976651697E-04
  4.5454545454545459E-01  8.5858585858585867E-01  6.0737973164921085E-04
  4.6464646464646470E-01  8.5858585858585867E-01  6.0163077512922006E-04
  4.7474747474747481E-01  8.5858585858585867E-01  5.9382894552703950E-04
  4.8484848484848486E-01  8.5858585858585867E-01  5.8400281844452398E-04
  4.9494949494949497E-01  8.5858585858585867E-01  5.7218919898265226E-04
  5.0505050505050508E-01  8.5858585858585867E-01  5.5843416185849114E-04
  5.1515151515151525E-01  8.5858585858585867E-01  5.4279174077638168E-04
  5.2525252525252530E-01  8.5858585858585867E-01  5.2532735165187756E-04
  5.3535353535353536E-01  8.5858585858585867E-01  5.0611578918833633E-04
  5.4545454545454553E-01  8.5858585858585867E-01  4.8523611242996540E-04
  5.5555555555555558E-01  8.5858585858585867E-01  4.6277908834320170E-04
  5.6565656565656575E-01  8.5858585858585867E-01  4.3884380678715018E-04
  5.7575757575757580E-01  8.5858585858585867E-01  4.1353452123068124E-04
  5.8585858585858586E-01  8.5858585858585867E-01  3.8696391328243052E-04
  5.9595959595959602E-01  8.5858585858585867E-01  3.5925063785810816E-04
  6.0606060606060608E-01  8.5858585858585867E-01  3.3052128688099098E-04
  6.1616161616161624E-01  8.5858585858585867E-01  3.0090603489442522E-04
  6.2626262626262630E-01  8.5858585858585867E-01  2.7054223337901335E-04
  6.3636363636363646E-01  8.5858585858585867E-01  2.3957081561647931E-04
  6.4646464646464652E-01  8.5858585858585867E-01  2.0813734666781962E-04
  6.5656565656565657E-01  8.5858585858585867E-01  1.7639384092387587E-04
  6.6666666666666674E-01  8.5858585858585867E-01  1.4449020539313663E-04
  6.7676767676767680E-01  8.5858585858585867E-01  1.1258388131865913E-04
  6.8686868686868696E-01  8.5858585858585867E-01  8.0834733990716966E-05
  6.9696969696969702E-01  8.5858585858585867E-01  4.9400231539358177E-05
  7.0707070707070718E-01  8.5858585858585867E-01  1.8444085889328332E-05
  7.1717171717171724E-01  8.5858585858585867E-01  1.1873729957468355E-05
  7.2727272727272729E-01  8.5858585858585867E-01  4.1387706610455717E-05
  7.3737373737373746E-01  8.5858585858585867E-01  6.9937622457834291E-05
  7.4747474747474751E-01  8.5858585858585867E-01  9.7361930393891302E-05
  7.5757575757575768E-01  8.5858585858585867E-01  1.2349766860501480E-04
  7.6767676767676774E-01  8.5858585858585867E-01  1.4818947457275876E-04
  7.7777777777777779E-01  8.5858585858585867E-01  1.7127603643375908E-04
  7.8787878787878796E-01  8.5858585858585867E-01  1.9260705797283079E-04
  7.9797979797979801E-01  8.5858585858585867E-01  2.1202739079522048E-04
  8.0808080808080818E-01  8.5858585858585867E-01  2.2939018345327321E-04
  8.1818181818181823E-01  8.5858585858585867E-01  2.4454973488925778E-04
  8.2828282828282840E-01  8.5858585858585867E-01  2.5736349755393201E-04
  8.3838383838383845E-01  8.5858585858585867E-01  2.6769646729566922E-04
  8.4848484848484851E-01  8.5858585858585867E-01  2.7541167215981000E-04
  8.5858585858585867E-01  8.5858585858585867E-01  2.8038312605289321E-04
  8.6868686868686873E-01  8.5858585858585867E-01  2.8248505067003096E-04
  8.7878787878787890E-01  8.5858585858585867E-01  2.8159657968776730E-04
  8.8888888888888895E-01  8.5858585858585867E-01  2.7760408109318054E-04
  8.9898989898989912E-01  8.5858585858585867E-01  2.7039445431490907E-04
  9.0909090909090917E-01  8.5858585858585867E-01  2.5986353909032239E-04
  9.1919191919191923E-01  8.5858585858585867E-01  2.4590775189360154E-04
  9.2929292929292939E-01  8.5858585858585867E-01  2.2842984535376831E-04
  9.3939393939393945E-01  8.5858585858585867E-01  2.0733564722257808E-04
  9.4949494949494961E-01  8.5858585858585867E-01  1.8253525956869065E-04
  9.5959595959595967E-01  8.5858585858585867E-01  1.5394314678818957E-04
  9.6969696969696972E-01  8.5858585858585867E-01  1.2147272396546088E-04
